CLAVE CT,NOM TURNO,NOMBRE CT,DOMICILIO,LOCALIDAD INEGI, NOMBRE LOCALIDAD,COLONIA,NOMBRE COLONIA,MUNICIPIO CLAVE INEGI,NOMBRE MUNICIPIO,SOSTENIMIENTO,NIVEL,PROGRAMA,DESERCIÓN INTRACURRICULAR,REPROBACIÓN,REPROBACIÓN  CON REGULARIZADOS,EFICIENCIA TERMINAL
14DPR3711T,CONTINUO (JORNADA AMPLIADA),REVOLUCION MEXICANA,RODOLFO REYES FLORES 12,14,LA MURALLA (LA MANGA),0,0,63,OCOTLAN,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,100.00%
14DPR3712S,VESPERTINO,ZAPOTLAN,VENUSTIANO CARRANZA 213,1,CIUDAD GUZMAN,0,0,23,ZAPOTLAN EL GRANDE,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,2.33%,N.A.,87.50%
14DPR3713R,VESPERTINO,BENITO JUAREZ,CONOCIDO,98,PUERTA DE LOS SAUCES (LOS SAUCES),0,0,72,SAN DIEGO DE ALEJANDRIA,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,83.33%
14DPR3714Q,VESPERTINO,JAIME TORRES BODET,CAMINO REAL DE COLIMA 745,25,SAN AGUSTIN,0,0,97,TLAJOMULCO DE ZUÑIGA,FEDERALIZADO,PRIMARIA,GENERAL,1.81%,2.11%,N.A.,100.00%
14DPR3715P,VESPERTINO,SOR JUANA INES DE LA CRUZ,ROSAL 976,1,ZAPOPAN,9077,LOS TULIPANES,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,0.52%,2.08%,N.A.,98.31%
14DPR3717N,VESPERTINO,FRANCISCO I MADERO,LAZARO CARDENAS 21,40,ZALAMEA,0,0,18,LA BARCA,FEDERALIZADO,PRIMARIA,GENERAL,1.65%,0.84%,N.A.,100.00%
14DPR3720A,MATUTINO,JOSE VASCONCELOS,AVENIDA UNIVERSO 115,1,PUERTO VALLARTA,9010,LA AURORA,67,PUERTO VALLARTA,FEDERALIZADO,PRIMARIA,GENERAL,3.19%,1.16%,N.A.,83.64%
14DPR3721Z,VESPERTINO,MARGARITA LOPEZ BARBA,SIERRA LEONA,1,GUADALAJARA,9384,LOMAS DE INDEPENDENCIA,39,GUADALAJARA,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,1.83%,N.A.,77.14%
14DPR3722Z,NOCTURNO,JUAN ESCUTIA,PIPILA 151,1,ZAPOPAN,6058,LA MARTINICA,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,16.60%,0.93%,N.A.,35.19%
14DPR3724X,CONTINUO (JORNADA AMPLIADA),IGNACIO ZARAGOZA,AVENIDA GUADALUPE 60,1,ZACOALCO DE TORRES,0,0,119,ZACOALCO DE TORRES,FEDERALIZADO,PRIMARIA,GENERAL,2.45%,1.26%,N.A.,83.87%
14DPR3725W,MATUTINO,ENRIQUE DIAZ DE LEON,TECOLOTLAN 111,1,TONALA,9018,JALISCO,101,TONALA,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.94%,N.A.,97.50%
14DPR3727U,MATUTINO,BASILIO VADILLO,ANTONIO CASO,1,CIUDAD GUZMAN,0,0,23,ZAPOTLAN EL GRANDE,FEDERALIZADO,PRIMARIA,GENERAL,1.35%,0.34%,N.A.,100.00%
14DPR3728T,CONTINUO (JORNADA AMPLIADA),LAZARO CARDENAS DEL RIO,CONOCIDO,36,EL CARRICILLO,0,0,124,ZAPOTLANEJO,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,0.00%
14DPR3730H,MATUTINO,CAROLINA ESCUDERO GONZALEZ,PEDRO MORENO 27,14,SANTA ANITA,0,0,98,SAN PEDRO TLAQUEPAQUE,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,100.00%
14DPR3732F,MATUTINO,RICARDO FLORES MAGON,CONOCIDO,218,RIO DE LOS LOMELINES (LA HACIENDITA),0,0,35,ENCARNACION DE DIAZ,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,66.67%
14DPR3733E,VESPERTINO,EMILIANO ZAPATA,CONOCIDO,111,TELCRUZ,0,0,27,CUAUTITLAN DE GARCIA BARRAGAN,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,100.00%
14DPR3735C,MATUTINO,FELIPE CARRILLO PUERTO,SABINOS,1,ZAPOPAN,6276,TABACHINES,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,1.01%,0.26%,N.A.,92.77%
14DPR3736B,MATUTINO,ROBERTO CRUZ LOMAS,CONOCIDO,228,LA MAQUINA,0,0,26,CONCEPCION DE BUENOS AIRES,FEDERALIZADO,PRIMARIA,GENERAL,6.67%,0.00%,N.A.,40.00%
14DPR3737A,VESPERTINO,BENITO JUAREZ,LAZARO CARDENAS 99,20,LA LAJA (LA LAJA DE ABAJO),0,0,37,EL GRULLO,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,0.00%
14DPR3738Z,VESPERTINO,J JESUS PEÑA GUTIERREZ,HIDALGO 15,9,EL CARMEN,0,0,18,LA BARCA,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,16.67%,N.A.,50.00%
14DPR3739Z,MATUTINO,RAFAEL RAMIREZ,PASEO DE LA FAMILIA 274,1,ZAPOPAN,9340,PASEO DEL BRISEÑO,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,1.40%,1.42%,N.A.,81.58%
14DPR3740O,CONTINUO (JORNADA AMPLIADA),NIÑO ARTILLERO,CIRCUNVALACION 124,1,EL GRULLO,0,0,37,EL GRULLO,FEDERALIZADO,PRIMARIA,GENERAL,1.54%,0.00%,N.A.,100.00%
14DPR3741N,VESPERTINO,VICENTE GUERRERO,ANTONIO CASO,1,CIUDAD GUZMAN,0,0,23,ZAPOTLAN EL GRANDE,FEDERALIZADO,PRIMARIA,GENERAL,0.85%,0.43%,N.A.,80.00%
14DPR3742M,VESPERTINO,MIGUEL HIDALGO Y COSTILLA,PROLONGACION GUERRERO,30,SAN ANDRES IXTLAN,0,0,79,GOMEZ FARIAS,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,8.51%,N.A.,100.00%
14DPR3743L,CONTINUO (TIEMPO COMPLETO),IGNACIO ZARAGOZA,AVENIDA LAS TORRES 65,1,TONALA,6006,BARRIO NUEVO,101,TONALA,FEDERALIZADO,PRIMARIA,GENERAL,6.63%,0.00%,N.A.,87.50%
14DPR3744K,MATUTINO,JUSTO SIERRA MENDEZ,PROLONGACION GUERRERO,30,SAN ANDRES IXTLAN,0,0,79,GOMEZ FARIAS,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,93.33%
14DPR3745J,MATUTINO,JOSE AMADOR PELAYO,LAZARO CARDENAS 24,1,ZAPOPAN,9306,LOMAS DE TABACHINES,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,0.45%,1.14%,N.A.,96.10%
14DPR3746I,NOCTURNO,MARIANO MATAMOROS,VICENTE GUERRERO,1,TONALA,9059,LOMA DE LA SOLEDAD,101,TONALA,FEDERALIZADO,PRIMARIA,GENERAL,48.00%,0.00%,N.A.,14.81%
14DPR3747H,NOCTURNO,13 DE SEPTIEMBRE,ATOTONILCO EL ALTO 201,1,TONALA,9018,JALISCO,101,TONALA,FEDERALIZADO,PRIMARIA,GENERAL,19.49%,0.00%,N.A.,34.57%
14DPR3748G,MATUTINO,JOSE CLEMENTE OROZCO,BARTOLOME GUTIERREZ 3016,1,GUADALAJARA,9347,ECHEVERRIA,39,GUADALAJARA,FEDERALIZADO,PRIMARIA,GENERAL,1.65%,1.68%,N.A.,86.42%
14DPR3749F,MATUTINO,RAMON LOPEZ VELARDE,ARCO DRUSO,1,ZAPOPAN,9322,ARCOS DE ZAPOPAN,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,2.03%,2.08%,N.A.,100.00%
14DPR3750V,VESPERTINO,ANDRES QUINTANA ROO,AVENIDA JESUS GONZALEZ GALLO 24,1,YAHUALICA DE GONZALEZ GALLO,0,0,118,YAHUALICA DE GONZALEZ GALLO,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,1.72%,N.A.,81.82%
14DPR3752T,VESPERTINO,ANTONIO BRISEÑO BRAVO,LOMA TECALITLAN SUR,1,TONALA,9063,LOMA DORADA,101,TONALA,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.71%,N.A.,71.05%
14DPR3753S,VESPERTINO,JOSEFA ORTIZ DE DOMINGUEZ,BARTOLOME GUTIERREZ 3016,1,GUADALAJARA,9347,ECHEVERRIA,39,GUADALAJARA,FEDERALIZADO,PRIMARIA,GENERAL,0.94%,0.00%,N.A.,68.83%
14DPR3754R,CONTINUO (TIEMPO COMPLETO),LAZARO CARDENAS DEL RIO,CONOCIDO,715,EL CONEJO,0,0,53,LAGOS DE MORENO,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,2.63%,N.A.,83.33%
14DPR3756P,VESPERTINO,VALENTIN GOMEZ FARIAS,RAFAEL CARDENAS 60,1,GUADALAJARA,9447,PLANETARIO,39,GUADALAJARA,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,70.27%
14DPR3757O,VESPERTINO,15 DE MAYO,FRANCISCO PAZ 121,115,LA ALAMEDA,0,0,97,TLAJOMULCO DE ZUÑIGA,FEDERALIZADO,PRIMARIA,GENERAL,5.28%,2.66%,N.A.,100.00%
14DPR3758N,VESPERTINO,EMILIANO ZAPATA,CONOCIDO,390,RANCHO SECO,0,0,8,ARANDAS,FEDERALIZADO,PRIMARIA,GENERAL,15.00%,5.88%,N.A.,77.78%
14DPR3759M,VESPERTINO,CUITLAHUAC,20 DE NOVIEMBRE 194,1,TOMATLAN,9200,AZTECA,100,TOMATLAN,FEDERALIZADO,PRIMARIA,GENERAL,33.33%,2.08%,N.A.,75.00%
14DPR3760B,VESPERTINO,TENAMAZTLI,PRIVADA REFORMA 12,1,TONALA,6028,HORTALIZA,101,TONALA,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,2.88%,N.A.,58.46%
14DPR3762Z,CONTINUO (JORNADA AMPLIADA),PEDRO MORENO,CEDRO 2,28,TIERRAS BLANCAS,0,0,28,CUAUTLA,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,100.00%
14DPR3763Z,VESPERTINO,IGNACIO M ALTAMIRANO,MARCOS LARA 15,1,TONALA,6022,LA GIGANTERA,101,TONALA,FEDERALIZADO,PRIMARIA,GENERAL,5.44%,1.85%,N.A.,74.16%
14DPR3764Y,VESPERTINO,MOISES SAENZ,CONOCIDO,530,EL BAJIO (LA LAGUNA),0,0,53,LAGOS DE MORENO,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,5.23%,N.A.,96.43%
14DPR3765X,MATUTINO,CORREGIDORA,LAGO DE CHAPALA 22,25,SAN AGUSTIN,9010,LAGUNITAS,97,TLAJOMULCO DE ZUÑIGA,FEDERALIZADO,PRIMARIA,GENERAL,2.09%,0.43%,N.A.,80.77%
14DPR3766W,VESPERTINO,EMILIANO ZAPATA,ANASTACIO BUSTAMANTE 69,1,SAN MIGUEL EL ALTO,0,0,78,SAN MIGUEL EL ALTO,FEDERALIZADO,PRIMARIA,GENERAL,3.37%,3.98%,N.A.,84.21%
14DPR3767V,VESPERTINO,CUAUHTEMOC,OCAMPO 11,15,EL MACUCHI (LA TRINIDAD),0,0,11,ATENGO,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,100.00%
14DPR3768U,VESPERTINO,BENITO JUAREZ,ALAMEDA 1325,1,PUERTO VALLARTA,9050,VILLA DE GUADALUPE,67,PUERTO VALLARTA,FEDERALIZADO,PRIMARIA,GENERAL,6.36%,0.00%,N.A.,82.35%
14DPR3769T,VESPERTINO,MARIA LORENZA GUDINO DE LA CRUZ,MATAMOROS 68,1,TUXPAN,0,0,108,TUXPAN,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,100.00%
14DPR3771H,MATUTINO,CASIMIRO CASTILLO,CONOCIDO,139,VILLA VIEJA (EX-HACIENDA VILLA VIEJA),0,0,68,VILLA PURIFICACION,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,40.00%
14DPR3772G,VESPERTINO,NICOLAS BRAVO,JORGE 100,1,TLAQUEPAQUE,9045,EL TAPATIO,98,SAN PEDRO TLAQUEPAQUE,FEDERALIZADO,PRIMARIA,GENERAL,2.79%,0.78%,N.A.,92.31%
14DPR3773F,VESPERTINO,GREGORIO TORRES QUINTERO,HERMION LARIOS 857,1,LAGOS DE MORENO,9011,EL REFUGIO,53,LAGOS DE MORENO,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,2.30%,N.A.,47.83%
14DPR3774E,MATUTINO,JUAN ESCUTIA,ANDRES BELLO 29,1,TONALA,6082,BASILIO VADILLO,101,TONALA,FEDERALIZADO,PRIMARIA,GENERAL,3.53%,0.46%,N.A.,92.50%
14DPR3775D,VESPERTINO,5 DE MAYO,CONOCIDO,23,CUYUTLAN,0,0,71,SAN CRISTOBAL DE LA BARRANCA,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,0.00%
14DPR3776C,MATUTINO,MEXICO,AMARANTO 359,1,TONALA,9078,CAMICHINES,101,TONALA,FEDERALIZADO,PRIMARIA,GENERAL,2.31%,1.29%,N.A.,83.75%
14DPR3777B,MATUTINO,REPUBLICA MEXICANA,CIRCUITO MALECON PONIENTE 117,1,TONALA,6084,LA SOLEDAD INFONAVIT,101,TONALA,FEDERALIZADO,PRIMARIA,GENERAL,3.21%,0.00%,N.A.,86.24%
14DPR3779Z,CONTINUO (JORNADA AMPLIADA),GREGORIO TORRES QUINTERO,CONOCIDO,40,OJO DE AGUA DE VERDUM,0,0,1,ACATIC,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,60.00%
14DPR3780P,VESPERTINO,JOSEFA ORTIZ DE DOMINGUEZ,CONOCIDO,86,LAS UVAS,0,0,65,PIHUAMO,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,100.00%
14DPR3781O,VESPERTINO,RAMON LOPEZ VELARDE,ARCO DRUSO,1,ZAPOPAN,9322,ARCOS DE ZAPOPAN,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,3.81%,0.00%,N.A.,100.00%
14DPR3782N,VESPERTINO,JUAN ESCUTIA,AVENIDA VILLA DEL RIO 2571,1,ZAPOPAN,6316,LOMAS DE ZAPOPAN,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.57%,N.A.,91.55%
14DPR3783M,VESPERTINO,BENJAMIN GARCIA GALVAN,LOMA PERIBAN 8499,1,TONALA,9063,LOMA DORADA,101,TONALA,FEDERALIZADO,PRIMARIA,GENERAL,4.17%,0.00%,N.A.,75.00%
14DPR3784L,VESPERTINO,CUAUHTEMOC,VICENTE GUERRERO,1,TONALA,9059,LOMA DE LA SOLEDAD,101,TONALA,FEDERALIZADO,PRIMARIA,GENERAL,0.39%,1.18%,N.A.,100.00%
14DPR3785K,CONTINUO (JORNADA AMPLIADA),GREGORIO TORRES QUINTERO,DOM CON,1,LA HUERTA,9120,PUERTA DEL CEDRO,43,LA HUERTA,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,46.15%
14DPR3788H,MATUTINO,GABRIELA MISTRAL,MALVA 248,1,TONALA,9078,CAMICHINES,101,TONALA,FEDERALIZADO,PRIMARIA,GENERAL,1.28%,0.74%,N.A.,95.18%
14DPR3789G,MATUTINO,DIEGO RIVERA,ARCO BENAVENTE 1826,1,ZAPOPAN,9322,ARCOS DE ZAPOPAN,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,1.20%,0.61%,N.A.,77.03%
14DPR3790W,CONTINUO (JORNADA AMPLIADA),JOSE MA MERCADO,CONOCIDO,163,EL SALTO DE LAS PEÑAS,0,0,124,ZAPOTLANEJO,FEDERALIZADO,PRIMARIA,GENERAL,17.50%,3.03%,N.A.,100.00%
14DPR3791V,VESPERTINO,JOSE ROSAS MORENO,TECALITLAN 12,1,TONALA,9018,JALISCO,101,TONALA,FEDERALIZADO,PRIMARIA,GENERAL,1.85%,2.52%,N.A.,83.82%
14DPR3792U,MATUTINO,MARIA MAGDALENA VIDAURRI,LOMA ARANDAS SUR 9080,1,TONALA,9063,LOMA DORADA,101,TONALA,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,88.89%
14DPR3793T,VESPERTINO,ADOLFO LOPEZ MATEOS,GUILLERMO PRIETO 54,1,CIUDAD GUZMAN,0,0,23,ZAPOTLAN EL GRANDE,FEDERALIZADO,PRIMARIA,GENERAL,10.22%,4.07%,N.A.,100.00%
14DPR3794S,VESPERTINO,JESUS REYES HEROLES,HENRY DUNANT,1,CIUDAD GUZMAN,0,0,23,ZAPOTLAN EL GRANDE,FEDERALIZADO,PRIMARIA,GENERAL,1.78%,15.66%,N.A.,75.86%
14DPR3795R,VESPERTINO,JAIME TORRES BODET,CALZADA MADERO Y CARRANZA,1,CIUDAD GUZMAN,0,0,23,ZAPOTLAN EL GRANDE,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,2.50%,N.A.,62.96%
14DPR3796Q,MATUTINO,LEONA VICARIO,GUILLERMO PRIETO 54,1,CIUDAD GUZMAN,0,0,23,ZAPOTLAN EL GRANDE,FEDERALIZADO,PRIMARIA,GENERAL,0.33%,1.64%,N.A.,100.00%
14DPR3797P,MATUTINO,FRANCISCO I MADERO,HENRY DUNANT,1,CIUDAD GUZMAN,0,0,23,ZAPOTLAN EL GRANDE,FEDERALIZADO,PRIMARIA,GENERAL,2.37%,4.85%,N.A.,93.75%
14DPR3798O,VESPERTINO,JUAN ESCUTIA,PROLONGACION MANUEL M DIEGUEZ,1,CIUDAD GUZMAN,0,0,23,ZAPOTLAN EL GRANDE,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,5.16%,N.A.,83.33%
14DPR3799N,MATUTINO,EMILIANO ZAPATA,INDEPENDENCIA 35,1,TONALA,168,SAN GASPAR DE LAS FLORES,101,TONALA,FEDERALIZADO,PRIMARIA,GENERAL,1.54%,0.00%,N.A.,95.56%
14DPR3800M,VESPERTINO,LAZARO CARDENAS DEL RIO,METEOROLOGIA 244,1,TONALA,9042,LOMA DEL CAMICHIN,101,TONALA,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,82.98%
14DPR3801L,MATUTINO,IDOLINA GAONA DE COSIO,AVENIDA TORRES BODET 3259,1,TLAQUEPAQUE,9001,INFONAVIT EL SAUZ,98,SAN PEDRO TLAQUEPAQUE,FEDERALIZADO,PRIMARIA,GENERAL,0.93%,0.79%,N.A.,81.58%
14DPR3802K,MATUTINO,IDOLINA GAONA DE COSIO,FRAY LUCAS DE LLERENA 194,1,COCULA,9033,VILLA DE CAZAREZ,24,COCULA,FEDERALIZADO,PRIMARIA,GENERAL,6.32%,0.00%,N.A.,87.50%
14DPR3803J,VESPERTINO,GABRIELA MISTRAL,CONOCIDO,287,EL SAUCILLO,0,0,8,ARANDAS,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,100.00%
14DPR3805H,VESPERTINO,EMILIANO ZAPATA,CONOCIDO,22,LA HIGUERA,0,0,108,TUXPAN,FEDERALIZADO,PRIMARIA,GENERAL,7.14%,0.00%,N.A.,33.33%
14DPR3806G,VESPERTINO,RICARDO FLORES MAGON,CONOCIDO,11,EL ASTILLERO,0,0,78,SAN MIGUEL EL ALTO,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,3.45%,N.A.,85.71%
14DPR3808E,CONTINUO (JORNADA AMPLIADA),MIGUEL HIDALGO,LORENZO GUTIERREZ 53,1,MAGDALENA,0,0,55,MAGDALENA,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,100.00%
14DPR3809D,MATUTINO,EMILIANO ZAPATA,SAN MARTIN 309,1,TEQUILA,9006,CHULA VISTA,94,TEQUILA,FEDERALIZADO,PRIMARIA,GENERAL,4.05%,0.00%,N.A.,93.33%
14DPR3810T,MATUTINO,BENITO JUAREZ,MANANTIAL 751,1,PUERTO VALLARTA,9078,BUENOS AIRES,67,PUERTO VALLARTA,FEDERALIZADO,PRIMARIA,GENERAL,2.63%,0.00%,N.A.,87.10%
14DPR3811S,MATUTINO,EMILIANO ZAPATA,18 DE AGOSTO,1,GUADALAJARA,9033,LOS COLORINES,39,GUADALAJARA,FEDERALIZADO,PRIMARIA,GENERAL,1.49%,0.91%,N.A.,83.90%
14DPR3812R,VESPERTINO,JUANA DE ASBAJE,AVENIDA TORRES BODET 3259,1,TLAQUEPAQUE,9001,INFONAVIT EL SAUZ,98,SAN PEDRO TLAQUEPAQUE,FEDERALIZADO,PRIMARIA,GENERAL,3.45%,0.00%,N.A.,72.38%
14DPR3813Q,VESPERTINO,AQUILES SERDAN,COATLAN,1,GUADALAJARA,9431,NUEVA ESPAÑA,39,GUADALAJARA,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,61.76%
14DPR3814P,MATUTINO,GABRIELA MISTRAL,CONOCIDO,73,SAN NICOLAS,0,0,125,SAN IGNACIO CERRO GORDO,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,22.22%
14DPR4067I,MATUTINO,CELESTIN FREINET,NARCIZO MENDOZA 240,1,PUERTO VALLARTA,9096,INDEPENDENCIA,67,PUERTO VALLARTA,FEDERALIZADO,PRIMARIA,GENERAL,3.96%,1.38%,N.A.,94.59%
14DPR4068H,MATUTINO,NETZAHUALCOYOTL,OBELISCO,1,PUERTO VALLARTA,9100,VILLA  LAS FLORES,67,PUERTO VALLARTA,FEDERALIZADO,PRIMARIA,GENERAL,2.63%,0.00%,N.A.,100.00%
14DPR4069G,MATUTINO,JOSEFA ORTIZ DE DOMINGUEZ,ALCATRAZ 151,28,IXTAPA,9019,LAS FLORES,67,PUERTO VALLARTA,FEDERALIZADO,PRIMARIA,GENERAL,1.09%,0.00%,N.A.,92.31%
14DPR4070W,MATUTINO,ADOLFO LOPEZ MATEOS,AVENIDA TABACHINES 99,1,ZAPOPAN,6262,NUEVO VERGEL 2DA SECCION,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,5.38%,N.A.,94.87%
14DPR4071V,CONTINUO (JORNADA AMPLIADA),JOSE ROSAS MORENO,CONOCIDO,531,EL MESONCITO,0,0,53,LAGOS DE MORENO,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,13.79%,N.A.,20.00%
14DPR4072U,MATUTINO,PENSADOR MEXICANO,SAN MIGUEL,1,ZAPOPAN,6337,PALMIRA,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,3.86%,1.34%,N.A.,92.86%
14DPR4073T,VESPERTINO,MANUEL ALVAREZ MIRAMONTES,AVENIDA VALDEPEÑAS 1305,1,ZAPOPAN,6316,LOMAS DE ZAPOPAN,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,7.25%,0.00%,N.A.,80.65%
14DPR4074S,MATUTINO,JUAN DE LA BARRERA,AVENIDA DE LOS FILOSOFOS 569,1,PUERTO VALLARTA,9104,EL MAGISTERIO,67,PUERTO VALLARTA,FEDERALIZADO,PRIMARIA,GENERAL,2.13%,0.36%,N.A.,100.00%
14DPR4075R,MATUTINO,VALENTIN GOMEZ FARIAS,JOSEFA ORTIZ DE DOMINGUEZ 693,1,PUERTO VALLARTA,9102,LOMA BONITA,67,PUERTO VALLARTA,FEDERALIZADO,PRIMARIA,GENERAL,1.53%,0.00%,N.A.,87.50%
14DPR4076Q,MATUTINO,INDEPENDENCIA,ALEJANDRINA 624,1,PUERTO VALLARTA,9002,JOYAS DEL PEDREGAL,67,PUERTO VALLARTA,FEDERALIZADO,PRIMARIA,GENERAL,4.21%,0.00%,N.A.,82.72%
14DPR4077P,MATUTINO,IGNACIO M ALTAMIRANO,ITALIA 883,1,PUERTO VALLARTA,9099,BRISAS DEL PACIFICO,67,PUERTO VALLARTA,FEDERALIZADO,PRIMARIA,GENERAL,5.17%,0.00%,N.A.,100.00%
14DPR4078O,MATUTINO,AMADO NERVO,PREPARATORIA 200,1,PUERTO VALLARTA,9103,EDUCACION,67,PUERTO VALLARTA,FEDERALIZADO,PRIMARIA,GENERAL,7.14%,0.00%,N.A.,80.88%
14DPR4079N,MATUTINO,FRANCISCO GONZALEZ BOCANEGRA,ENCINO 410,1,PUERTO VALLARTA,9098,ARBOLEDAS,67,PUERTO VALLARTA,FEDERALIZADO,PRIMARIA,GENERAL,3.29%,0.00%,N.A.,97.30%
14DPR4082A,MATUTINO,MOCTEZUMA,EJE DOS,637,FRACCIONAMIENTO RINCONADA DE LOS VAZQUEZ,0,0,8,ARANDAS,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,3.25%,N.A.,70.37%
14DPR4083Z,MATUTINO,CUITLAHUAC,CONOCIDO,22,LOS AVIONES,0,0,8,ARANDAS,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,0.00%
14DPR4084Z,MATUTINO,IGNACIO COMONFORT,CONOCIDO,74,SAN RAMON,0,0,125,SAN IGNACIO CERRO GORDO,FEDERALIZADO,PRIMARIA,GENERAL,3.85%,0.00%,N.A.,100.00%
14DPR4085Y,VESPERTINO,MOCTEZUMA XOCOYOTZIN,VICENTE GUERRERO 420,1,ACATIC,0,0,1,ACATIC,FEDERALIZADO,PRIMARIA,GENERAL,2.00%,0.00%,N.A.,87.50%
14DPR4086X,CONTINUO (JORNADA AMPLIADA),JOSE CLEMENTE OROZCO,CONOCIDO,34,CANOAS,0,0,53,LAGOS DE MORENO,FEDERALIZADO,PRIMARIA,GENERAL,9.52%,0.00%,N.A.,100.00%
14DPR4087W,VESPERTINO,FRANCISCO GONZALEZ LEON,CONOCIDO,28,BUENAVISTA (SAN MIGUEL),0,0,53,LAGOS DE MORENO,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,14.77%,N.A.,100.00%
14DPR4088V,MATUTINO,AMADO NERVO,CONOCIDO,227,EL PADRE JUAN,0,0,73,SAN JUAN DE LOS LAGOS,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,2.56%,N.A.,100.00%
14DPR4089U,VESPERTINO,MANUEL LOPEZ COTILLA,YANGTSE,231,TESISTAN (SAN FRANCISCO TESISTAN),6036,EL HUMEDO,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,0.81%,2.24%,N.A.,82.50%
14DPR4090J,MATUTINO,BELISARIO DOMINGUEZ,PLAN DE LA NORIA,1,ZAPOPAN,9066,PARQUES DEL AUDITORIO,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,3.39%,2.70%,N.A.,84.44%
14DPR4091I,MATUTINO,MA CONCEPCION BECERRA DE CELIS,PASEO DE LAS GALEANAS,280,LA MESITA,0,0,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,0.00%,3.53%,N.A.,92.31%
14DPR4092H,CONTINUO (JORNADA AMPLIADA),LUIS DONALDO COLOSIO,LIMON 45,1,LAGOS DE MORENO,9005,HUERTO FAMILIAR SAN PEDRO,53,LAGOS DE MORENO,FEDERALIZADO,PRIMARIA,GENERAL,5.26%,0.00%,N.A.,56.25%
